Key,Source,Context,Changes,English,French,German,Klingon,Spanish
762mmBulletCasing,items,Item Tool,,"762мм корпус пули",,,,
762mmBulletCasingDesc,items,Item Tool,,"Эти оболочки могут быть использованы для изготовления пуль 762мм.",,,,
shotgunShellCasing,items,Item Tool,,"корпус пули ружья",,,,
shotgunShellCasingDesc,items,Item Tool,,"Эти оболочки могут быть использованы для изготовления патроны для дробовика.",,,,
cntZombie,blocks,Loot Container,,"Зомби Лут",,,,
cntZombieFeral,blocks,Loot Container,,"Звериная Zombie Лут",,,,
cntZombieMoe,blocks,Loot Container,,"Bloated Zombie Лут",,,,
cntZombieSnow,blocks,Loot Container,,"Snow Zombie Лут",,,,
cntZombieNurse,blocks,Loot Container,,"Зомби Медсестра Лут",,,,
cntZombieCop,blocks,Loot Container,,"Зомби Cop Лут",,,,
cntZombieFeralRavager,blocks,Loot Container,,"Звериная Ravager Лут",,,,
cntZombieBloatedWalker,blocks,Loot Container,,"Bloated Уокер Лут",,,,
cntZombieFemale,blocks,Loot Container,,"Зомби Лут",,,,
cntZombieBurnt,blocks,Loot Container,,"Зомби Лут",,,,
cntCorpseJason,blocks,Loot Container,,"Обезумев Тесак Лут",,,,
cntCorpseJasonAxe,blocks,Loot Container,,"Crazed Slasher Loot",,,,
challengeSticky,items,Zombie Challenge Note,,"Прикрепленное предложение",,,,
ClassMiner,items,Zombie Challenge Note,,"Класс - Шахтёр",,,,
ClassHunter,items,Zombie Challenge Note,,"Класс - Охотник",,,,
ClassBuilder,items,Zombie Challenge Note,,"Класс - Строитель",,,,
ClassRifleman,items,Zombie Challenge Note,,"Класс - Стрелок",,,,
ClassGunman,items,Zombie Challenge Note,,"Класс - Бандит",,,,
ClassVeteran,items,Zombie Challenge Note,,"Класс - Ветеран",,,,
ClassSurvivor,items,Zombie Challenge Note,,"Класс - Выживший",,,,
ClassBruiser,items,Zombie Challenge Note,,"Класс - Борец",,,,
ClassMedic,items,Zombie Challenge Note,,"Класс - Медик",,,,
challengeBigBadBosses,items,Zombie Challenge Note,,"Big Bad Boss вызов",,,,
challengeAnkleBitters,items,Zombie Challenge Note,,"Голенос(Верх)ного Bitter вызов",,,,
challengeAnimalловушки,items,Zombie Challenge Note,,"Animal Trap Вызова",,,,
challengeLightThemUp,items,Zombie Challenge Note,,"Challenge - Light'em Up",,,,
challengeDogEatDog,items,Zombie Challenge Note,,"Challenge - Dog Eat Dog",,,,
challengeFeedTheMole,items,Zombie Challenge Note,,"Challenge - Поток Mole",,,,
challengeTakingNote,items,Zombie Challenge Note,,"Challenge - принимая к сведению",,,,
challengeCookbook,items,Zombie Challenge Note,,"Служить Человек - Cookbook Страница",,,,
challengeCookbookDesc,items,Zombie Challenge Note,,"Разрывы страниц из поваренной книги. Если у вас их все вы будете уверены, что вы могли бы узнать некоторые вкусные рецепты.",,,,
challengeHotrod,items,Zombie Challenge Note,,"Необычный запрос",,,,
challengeHotrodDesc,items,Zombie Challenge Note,,"Это странный запрос от кого-то под названием H0tr0d.",,,,
challengeSurvivorJournal,items,Zombie Challenge Note,,"Survivor Журнал Page",,,,
challengeSurvivorJournalDesc,items,Zombie Challenge Note,,"Это разорванной страница из журнала по случаю потери кормильца. Если у вас было больше, возможно, это может привести вас к чему-то.",,,,
challengeLockpick,items,Zombie Challenge Note,,"Взлом и проникновение",,,,
challengeLockpickDesc,items,Zombie Challenge Note,,"Задача, чтобы проверить свои навыки Lockpicking.",,,,
challengeJock,items,Zombie Challenge Note,,"КВЕСТ - Джок",,,,
challengeReaper,items,Zombie Challenge Note,,"КВЕСТ - Жнец",,,,
challengeWalmart,items,Zombie Challenge Note,,"КВЕСТ - Walmart Shopers",,,,
challengeWedding,items,Zombie Challenge Note,,"КВЕСТ - Свадьба Обет",,,,
challengeWallet,items,Zombie Challenge Note,,"КВЕСТ - Необычные кошелек",,,,
challengeBooks,items,Zombie Challenge Note,,"КВЕСТ - Старый Романы",,,,
challengeChildsHappiness,items,Zombie Challenge Note,,"КВЕСТ - Счастье ребенка",,,,
challengeToilet,items,Zombie Challenge Note,,"КВЕСТ - Clean Wipe",,,,
challengeWalkman,items,Zombie Challenge Note,,"КВЕСТ - Radio Head",,,,
challengeCondoms,items,Zombie Challenge Note,,"КВЕСТ - Планируемое отцовство",,,,
challengeBaseball,items,Zombie Challenge Note,,"КВЕСТ - Бейсбол Бейсбольный",,,,
challengeCards,items,Zombie Challenge Note,,"КВЕСТ - Техасский Холдем",,,,
challengeCigarettes,items,Zombie Challenge Note,,"КВЕСТ - Раковые наркомании",,,,
challengeArtist,items,Zombie Challenge Note,,"КВЕСТ - Misunderstood Исполнитель",,,,
challengeSoap,items,Zombie Challenge Note,,"КВЕСТ - Чистота Равно благочестие",,,,
challengeBong,items,Zombie Challenge Note,,"КВЕСТ - в дыму",,,,
questItemRing,items,Item,,"[Q] бриллиантовое обручальное кольцо",,,,
questItemRingDesc,items,Item,,"[Quest Item] Это блестящий и красивый кольцо с бриллиантом и единственным доказательством любви, которая когда-то была.",,,,
questItemRing2,items,Item,,"[Q] обручальное кольцо",,,,
questItemRing2Desc,items,Item,,"[Quest Item] Это обычная свадьба полоса все остатки некогда поручены отношений.",,,,
questItemWallet,items,Item,,"[Q] Gatorskin Кошелек",,,,
questItemWalletDesc,items,Item,,"[Quest Item] Это было сделано gatorskin бумажник, чтобы произвести впечатление. Жаль, что все это держит это истекает купоны.",,,,
questItemBook,items,Item,,"[Q] Классическая литература",,,,
questItemBookDesc,items,Item,,"[Quest Item] Это очень старый роман прописан сказок. Жаль, что у вас нет времени, чтобы действительно сесть и прочитать через это - было бы занять несколько дней!",,,,
questItemTeddy,items,Item,,"[Q] Медвежонок",,,,
questItemTeddyDesc,items,Item,,"[Quest Item] Чучело плюшевого мишку. Немного грязный и разогнали, но только косметические шрамы. Было бы сделать достойный подарок для ребенка.",,,,
questItemToiletPaper,items,Item,,"[Q] Туалетная бумага",,,,
questItemToiletPaperDesc,items,Item,,"[Quest Item] Удивительно мягкий рулон туалетной бумаги нетронутой",,,,
questItemGameboy,items,Item,,"[Q] Gameboy",,,,
questItemGameboyDesc,items,Item,,"[Quest Item] Старые портативные системы видеоигры. Батареи мертвы, но игра картридж все еще внутри! Это сделало бы хороший подарок для ребенка.",,,,
questItemWalkman,items,Item,,"[Q] Walkman Магнитофон",,,,
questItemWalkmanDesc,items,Item,,"[Quest Item] Старый плейера аудио кассетный проигрыватель. Никакие батареи или лента не будет найден, но кто-то может понравиться.",,,,
questItemCondoms,items,Item,,"[Q] Презервативы",,,,
questItemCondomsDesc,items,Item,,"[Quest Item] неоткрытая коробка презервативов. Вы еще не использовать их самостоятельно, но кто-то может заплатить хорошую цену за них.",,,,
questItemBaseball,items,Item,,"[Q] Автограф Бейсбол",,,,
questItemBaseballDesc,items,Item,,"[Quest Item] Это бейсбол имеет чью-то подпись на нем прописан. Вы не уверены, кто или если они были когда-то кто-то важное, но это может означать что-то кому-то.",,,,
questItemCards,items,Item,,"[Q] Игральные карты",,,,
questItemCardsDesc,items,Item,,"[Quest Item] Незапечатанный пачку игральных карт. Это обязательно, чтобы сделать кого-то счастливым.",,,,
questItemCigarettes,items,Item,,"[Q] Коробка сигарет",,,,
questItemCigarettesDesc,items,Item,,"[Quest Item] неоткрытой блок сигарет. Они очень увлекаются и вредно для вашего здоровья. Кто-то там может заплатить высокую цену за них, хотя ...",,,,
questItemArtSupplies,items,Item,,"[Q] Художественные принадлежности",,,,
questItemArtSuppliesDesc,items,Item,,"[Quest Item] Этот набор художественных принадлежностей в удивительно хорошей форме. Кто-то может понравиться эти ...",,,,
questItemColoringBook,items,Item,,"[Q] Книжка-раскраска",,,,
questItemColoringBookDesc,items,Item,,"[Quest Item] Книжка-раскраска с только несколько страниц, которые уже используются. Это сделало бы хороший подарок для ребенка.",,,,
questItemBong,items,Item,,"[Q] Бонг",,,,
questItemBongDesc,items,Item,,"[Quest Item] Shocking это находится в довольно хорошем состоянии, хотя это показывает явные признаки, что он получил строгое использование. Используется для табака атрибутики. Кто-то это нравится ..",,,,
fuelLog,items,Item,,"(Верх)ливо Вход",,,,
fuelLogDesc,items,Item,,"Этот журнал покрыт специальными химикатами, чтобы продлить срок его время горения.",,,,
snowHarvested,blocks,Block,,"Промысловые снег",,,,
LockpickDesc,items,Item,,"Может использоваться для взлома в сейфы. Примечание: Не работает на двери.",,,,
skillbookLockpick,items,Item Book,,"Отмыкание",,,,
skillbookLockpickDesc,items,Item Book,,"Эта книга добавляет к вашему Lockpicking мастерства, который в конечном итоге позволит вам изготовить отмычки, которые могут взломать в запертых сейфах.",,,,
classHunterDesc,blocks,Block Building,,"Хантер начнем с винтовкой и знаниями в области винтовок, ловушек и кожевенном.",,,,
classHunterDesc2,blocks,Block Building,,"Хантер начнем с луком и навыками в дубления кожи, стрельба из лука, ловушки животных и охотничий нож.",,,,
classBuilder,blocks,Block Building,,"Builder начнем с запасом древесины,Деревяннаяframes и пистолет. Они начинают с навыками в столярной, кузнечного инструмента и строительства.",,,,
classBuilderDesc2,blocks,Block Building,,"Builder начнем с запасом древесины,Деревяннаяframes и пистолет. Они начинают с навыками быстрее крафта, инструмента кузнечного, молоток, верстаке и строительные инструменты.",,,,
classRiflemanDesc,blocks,Block Building,,"Стрелок начинается с  Болтом винтовки. Он имеет превосходное мастерство в винтовок.",,,,
classVeteranDesc,blocks,Block Building,,"Ветеран начинается с армейскими одежды и SMG.",,,,
classBuilderDesc,blocks,Block Building,,"сТРОИТЕЛЬ НАЧИНАЕТ С СТРОЙматерьялами, верстаком, молотком и необходимыми навыками строительства.",,,,
classBruiserDesc,blocks,Block Building,,"Bruiser начинается с игольчатым клуба и обрез. Квалифицированные с оружием ближнего боя и дробовиков для повышающего близких столкновений.",,,,
classGunmanDesc,blocks,Block Building,,"Стрелявший начинается с 44Magnum и мастерством в пистолетах.",,,,
classMinerDesc,blocks,Block Building,,"Miner начинается с киркой и пистолетом. Квалифицированные в кирпичной кладке, горного инструмента и кузнечного.",,,,
classMinerDesc2,blocks,Block Building,,"Miner начинается с киркой и пистолет. Квалифицированные в добыче полезных инструментов, броня кузнечного и шнеком.",,,,
classSurvivorDesc,blocks,Block Building,,"Выжившие начинается с арбалетом и больше поставок продовольствия. Квалифицированные в стрельбе из лука, уборка мусора и инструмента кузнечного.",,,,
classSurvivorDesc2,blocks,Block Building,,"Выжившие начинается с железной арбалета и больше поставок продовольствия. Квалифицированные в стрельбе из лука, отмычек, уборка мусора и инструмента кузнечного.",,,,
classMedicDesc,blocks,Block Building,,"Медик начинает с дополнительными медикаментами и пистолет. Квалифицированные в медицине и науке.",,,,
classMedicDesc2,blocks,Block Building,,"Медик начинает с дополнительными медикаментами и пистолет. Квалифицированные в медицине, науке и оказания первой медицинской помощи.",,,,
classWildcardDesc,blocks,Block Building,,"Подстановочный класс начинается только с очков навыков и не специально предназначенные передач. Затем вы можете построить этот класс в соответствии с вашими предпочтениями.",,,,
clubBurning,items,Item Melee,,"горящая дубина",,,,
clubBurningDesc,items,Item Melee,,"Деревянный клуб подожгли у костра. не будет длиться долго, но полезно для примитивного оружия.",,,,
legendaryClubSpiked,items,Item Melee,,"Легендарный клуб Шипастое",,,,
legendaryClubSpikedDesc,items,Item Melee,,"Если эти истории, чтобы поверить это оружие когда-то был использован Kalrath во время его поисков, которые приводят к большим зомби чистки в Northen Йорке.",,,,
legendaryMachete,items,Item Melee,,"Легендарный мачете",,,,
legendaryMacheteDesc,items,Item Melee,,"Это окровавленный мачете был когда-то обладал истинным маньяком. Большинство пятен крови на нем были там еще до начала вспышки.",,,,
legendaryFireaxe,items,Item Melee,,"Легендарный Fireaxe",,,,
legendaryFireaxeDesc,items,Item Melee,,"Этот (Верх)ор прошел через множество приключений и спас много жизней.",,,,
legendarySledgehammer,items,Item Tool,,"Легендарный Кувалда",,,,
legendarySledgehammerDesc,items,Item Tool,,"Эта кувалда была через так же, как много черепов, как это было через тротуар.",,,,
legendaryHuntingKnife,items,Item Melee,,"Легендарный нож мясника",,,,
legendaryHuntingKnifeDesc,items,Item Melee,,"Это лезвие имеет длинную и темную историю находит свой путь в многих людей еще до начала.",,,,
legendaryWrench,items,Item Melee,,"Легендарный ключ",,,,
legendaryWrenchDesc,items,Item Melee,,"Имя Freeman высеченных в ручку. У вас есть ощущение, что это ключ используется очень нестандартно, если пятна крови каких-либо указаний",,,,
legendaryChainsaw,items,Item Tool,,"Легендарный бензопилой",,,,
legendaryChainsawDesc,items,Item Tool,,"Остатки плоти висит от цепи дают понять, что эта бензопила была использована для. Тревожным является то, что мясо выглядит слишком свежим, чтобы быть с нежитью.",,,,
trapSteelSpikeDesc,blocks,ловушки,,"Стальные шипованные ловушки могут повредить, нанести вред, даже убить врагов и дольше, чем их деревянные варианты. Может быть повышен далее с gascans.",,,,
trapSteelFireSpikeDesc,blocks,ловушки,,"Эти стали шипованные ловушки подпитывается с бензином и установить, чтобы зажечь кого-то или что-нибудь, что входит в контакт с ними.",,,,
MeadDesc,items,Item Food,,"Усиление выносливости, браваду и большое эго все в одном флаконе этого вкусного домашнего сваренного медовухи. Так же, как дедушка, используемые, чтобы сделать.",,,,
meadBlueberryDesc,items,Item Food,,"Усиление выносливости, браваду и большое эго все в одном флаконе этого вкусного домашнего сваренного медовухи. Ароматизированный с черникой.",,,,
appleCiderDesc,items,Item Food,,"Усиление выносливости, браваду и большое эго все в одном флаконе этого вкусного домашнего сваренного сидра, приготовленных из свежих яблок.",,,,
crossbowRepeater,items,Item Gun,,"ретрансляционный арбалет",,,,
crossbowRepeaterDesc,items,Item Gun,,"Этот арбалет сфальсифицированы стрелять один  Болт за другим максимум тремя  Болтами, прежде чем требует перезагрузки. Разблокировка после выравнивания в стрельбе из лука.",,,,
masterarcher,progression,Skill,,"MACTEP APÄEP",,,,
archerDesc,progression,Skill,,"Узнайте, как изготовить железный лук, арбалет железа и арбалета ретранслятор.",,,,
fletching,progression,Skill,,"CTPEÅ¾",,,,
fletchingDesc,progression,Skill,,"Уровень 3 разблокирует стрелки. Уровень 20 отпирает железные стрелы /  Болты. Уровень 30 разблокирует стальные стрелки /  Болты. Уровень 50 разблокирует раскаленные стрелы и взрывные  Болты. Уровень этого с помощью крафта стрелы и  Болты, чтобы ускорить ваш крафта.",,,,
expGainDesc,items,Item,,"Прочитайте это, чтобы получить очко навыка в соответствующей категории.",,,,
expWeaponSmithing,items,Item,,"Опыт - Оружие Smithing",,,,
expConstructionTools,items,Item,,"Опыт работы - Строительный инструмент",,,,
expToolSmithing,items,Item,,"Опыт работы - Инструмент Smithing",,,,
expBluntWeapons,items,Item,,"Опыт - Дробящее Оружие",,,,
expTailoring,items,Item,,"Опыт работы - Пошив одежды",,,,
expLightArmor,items,Item,,"Опыт работы - Light Armor",,,,
expLeatherworking,items,Item,,"Опыт работы - Инженерное дело",,,,
expHeavyArmor,items,Item,,"Опыт работы - Heavy Armor",,,,
expArmorSmithing,items,Item,,"Опыт - Доспехи Smithing",,,,
expMedicine,items,Item,,"Опыт работы - Медицина",,,,
expScience,items,Item,,"Опыт - Наука",,,,
expBladeWeapons,items,Item,,"Опыт - Блейд Оружие",,,,
expGunSmithing,items,Item,,"Опыт работы - Gun Smithing",,,,
expShotguns,items,Item,,"Опыт работы - Ружья",,,,
expPistols,items,Item,,"Опыт работы - Пистолеты",,,,
expArchery,items,Item,,"Опыт работы - Стрельба из лука",,,,
expRifles,items,Item,,"Опыт работы - Винтовки",,,,
expAthletics,items,Item,,"Опыт работы - Легкая атлетика",,,,
expScavenging,items,Item,,"Опыт работы - Scavenging",,,,
expMiscCrafting,items,Item,,"Опыт работы - Разное Крафт",,,,
woodCNRRound,blocks,Block,,"деревянный Круглый Угловой",,,,
flagstoneCNRRound,blocks,Block,,"Flagstone Round Corner",,,,
cobblestoneCNRRound,blocks,Block,,"Булыжник Round Corner",,,,
butcherKnife,items,Item,,"Мясника нож",,,,
butcherKnifeDesc,items,Item,,"Этот нож отлично подходит для уборки мяса от животных.",,,,
skinningKnife,items,Item,,"Обшивка нож",,,,
skinningKnifeDesc,items,Item,,"Этот нож отлично подходит для уборки скрыть от животных.",,,,
plantSeed,blocks,Block,,"Семена растений",,,,
plantSeedDesc,blocks,Block,,"Вы не уверены, что растения эти семена для. Посади эти семена в плодородную землю, чтобы увидеть, что растет.",,,,
seedPack,items,Item Farming,,"Упаковка из семян растений",,,,
seedPackDesc,items,Item Farming,,"Ремесло это в семени растения вы хотите.",,,,
recipebookLoki,items,Item Book,,"Руководство по выживанию Локи",,,,
recipebookLokiDesc,items,Item Book,,"Написанный автором, который был сохранившегося от сетки задолго до того, даже началась вспышка, она должна обеспечивать некоторые полезные приемы и понимание, чтобы получить, в сегодняшнем суровом мире.",,,,
recipebookLokiWeapons,items,Item Book,,"Локи Выживание Оружие",,,,
recipebookLokiWeaponsDesc,items,Item Book,,"Написанный автором, который был сохранившегося от сетки задолго до того, даже началась вспышка, она должна обеспечивать некоторые полезные приемы и понимание, чтобы получить, в сегодняшнем суровом мире.",,,,
skillbookAthletics,items,Item Book,,"Mad Мышцы Magazine",,,,
skillbookAthleticsDesc,items,Item Book,,"Вы даже скамейка, братан? Этот журнал учит, как тон вашего БПК с обычной тренировки Джоэла.",,,,
skillbookBuilding,items,Item Book,,"Magoli Компо Журнал",,,,
skillbookBuildingDesc,items,Item Book,,"Известный архитектор Magoli разделяет некоторые из его методов строительства.",,,,
skillbookUnarmed,items,Item Book,,"Громила Бойцовский клуб",,,,
skillbookUnarmedDesc,items,Item Book,,"Правило номер один ...",,,,
skillbookBarter,items,Item Book,,"Торговец Каталог",,,,
skillbookBarterDesc,items,Item Book,,"Читая это может научить вас вещь или слишком о бартере.",,,,
skillbookArchery,items,Item Book,,"Робин Гуда Приключения",,,,
skillbookArcheryDesc,items,Item Book,,"Этот классический роман рассказывает о Робин Гуд и его многочисленных приключений.",,,,
axesTitle,progression,Skill,,"Молоток",,,,
axesDesc,progression,Skill,,"Делайте больше урона осей и уборочных ресурсов быстрее. Получите навык, используя элементы из этой группы.",,,,
unarmedTitle,progression,Skill,,"безоружный",,,,
unarmedDesc,progression,Skill,,"Делайте больше урона с кулаками.",,,,
gardenToolsTitle,progression,Skill,,"Садовые инструменты",,,,
gardenToolsDesc,progression,Skill,,"Садоводство занимает меньше выносливость.",,,,
barterTitle,progression,Skill,,"меновая торговля",,,,
lokiStew,items,Item Food,,"Локи тушеное мясо",,,,
lokiStewDesc,items,Item Food,,"Обработанный с заботой и вниманием, не давая какой-либо тратятся впустую, это рагу вкусно.",,,,
lokiWater,items,Item Food,,"фильтрованная вода",,,,
lokiWaterDesc,items,Item Food,,"Эта вода была отфильтрована для вкуса и чистоты. Потому что даже если вы прокипятите воду из туалета до сих пор вкус как дерьмо.",,,,
coldlokiWater,items,Item Food,,"Холодная отфильтрованная вода",,,,
moleSandwich,items,Item Food,,"Моль Сэндвич",,,,
moleSandwichDesc,items,Item Food,,"Вы на самом деле не считая еды эту гадость, ты?",,,,
lokiBow,items,Item,,"Лук",,,,
lokiBowDesc,items,Item,,"Более прочный, чем ваш средний деревянный лук. Хорошо подходит для охоты и убийства зомби. Использует стрелы для боеприпасов. Удерживать перезагрузить, чтобы использовать альтернативный боеприпасы.",,,,
perkClassDesc,items,Item,,"Прочитайте это, чтобы получить навыки, имеющие отношение к вашему классу.",,,,
perkSurvivor,items,Item,,"Survivor Перки",,,,
perkMiner,items,Item,,"Miner Перки",,,,
perkHunter,items,Item,,"Hunter Перки",,,,
perkпреступник,items,Item,,"преступник Перки",,,,
perkMedic,items,Item,,"Medic Перки",,,,
perkBruiser,items,Item,,"Bruiser Перки",,,,
perkRifleman,items,Item,,"Rifleman Перки",,,,
perkVeteran,items,Item,,"Ветеран Перки",,,,
perkBuilder,items,Item,,"Builder Перки",,,,
perkWildcard,items,Item,,"Wildcard Перки",,,,
lokiShell,items,Item Gun,,"химические патроны",,,,
lokiShellDesc,items,Item Gun,,"Эти снаряды были заполнены химическим агентом, который плавится плоть при контакте.",,,,
carpenterKit,items,Item,,"Набор плотника",,,,
carpenterKitDesc,items,Item,,"Набор плотника используется для обновления или укрепить деревянные блоки. Может быть сделан только если у вас есть достаточно высокий уровень в столярной.",,,,
crudeNail,items,Item,,"Гвоздь",,,,
crudeNailDesc,items,Item,,"Сырые Гвозди можно использовать вместо традиционных гвоздей в разработке древоточцев комплекты, которые используются для обновления деревянных блоков.",,,,
plumbingKit,items,Item,,"Сантехнический набор",,,,
plumbingKitDesc,items,Item,,"Этот набор при использовании с гаечным ключом может обновить разбитые раковины в рабочие варианты для источника воды, если вы щелкните левой кнопкой мыши их пустую банку или миску.",,,,
ovenKit,items,Item,,"Печь Ремонтный комплект",,,,
ovenKitDesc,items,Item,,"Этот набор может использоваться для модернизации сломанных печей в новый рабочий варианты с помощью гаечного ключа.",,,,
cntPurse01Desc,blocks,Loot Container,,"В то время как он предлагает мало с точки зрения инвентаризации пространства это просто контейнер для изготовления, если вам нужно куда-нибудь быстро для Ящик для вещей.",,,,
rangerHat,items,Item Clothes,,"Ranger Hat",,,,
rangerHatDesc,items,Item Clothes,,"Этот головной убор имеет светодиодный свет прилагается, что вы можете включить или отключить с помощью клавиши F",,,,
coolGloves,items,Item Clothes,,"Классные перчатки",,,,
coolGlovesDesc,items,Item Clothes,,"Эти перчатки специально подобрано, чтобы позволить вам оставаться прохладным при ношении.",,,,
militaryRation,items,Item Food,,"Военные консервы",,,,
militaryRationDesc,items,Item Food,,"Вкус на самом деле довольно мягкий, но его загружен с белком и питательными веществами.",,,,
lokiMeat,items,Item Food,,"Кусочки ягнятины",,,,
lokiMeatDesc,items,Item Food,,"Это, конечно, лучше, чем корм для собак, независимо от его имени.",,,,
workstationMerchant,blocks,Block Building,,"Коробка Торговец Доставка",,,,
workstationMerchantDesc,blocks,Block Building,,"Эта рабочая станция может быть использована для обмена казино монет для различных товаров.",,,,
workstationQuest,blocks,Block Building,,"Совет Quest",,,,
workstationQuestDesc,blocks,Block Building,,"Этот квест плата может быть использована для покупки различных квестов.",,,,
soap,items,Item,,"Мыло",,,,
soapDesc,items,Item,,"В зависимости от того, где вы нашли это, вы можете использовать его быстро, чтобы вымыть руки.",,,,
cabinetFiller2Block,blocks,Block,,"Красный блок",,,,
aloeLotion,buffs,Buff,,"Алоэ Лосьон",,,,
aloeLotionDesc,buffs,Buff,,"Хороший слой лосьон помогает сохранить кожу прохладной.",,,,
aloeLotionTooltip,buffs,Buff,,"Вы чувствуете себя прохладнее.",,,,
berserk,buffs,Buff,,"неистовый",,,,
berserkDesc,buffs,Buff,,"УБИЙСТВО!",,,,
berserkTooltip,buffs,Buff,,"УБИЙСТВО!",,,,
crashing,buffs,Buff,,"грохот",,,,
crashingDesc,buffs,Buff,,"Вы разбивая трудно.",,,,
crashingDescTooltip,buffs,Buff,,"Вы разбивая трудно.",,,,
speedPill,items,Item,,"Стимуляторы",,,,
speedPillDesc,items,Item,,"Только то, что доктор прописал.",,,,
speedBoost,buffs,Buff,,"Adrenaline Rush",,,,
speedBoostDesc,buffs,Buff,,"Вы едва может стоять на месте, ноги просто хочу, чтобы двигаться.",,,,
speedBoostTooltip,buffs,Buff,,"Andale, Andale! Arriba, Arriba!",,,,
kickzBoots,items,Item Clothes,,"Kickz сапоги",,,,
kickzBootsDesc,items,Item Clothes,,"Эти Kickz марка обуви были специально разработаны, чтобы позволить вам оставаться прохладным и были разработаны для мероприятий, которые вращаются вокруг пинающих сфер.",,,,
decorSteelDesc,blocks,Block,,"Эти стальные блоки могут окрашены, чтобы дать им другую текстуру. Используйте аэрозольную краску, чтобы изменить текстуру.",,,,
decorSteel,blocks,Block,,"Декор Сталь",,,,
decorSteelWood,blocks,Block,,"Декор Сталь - Древесина",,,,
decorSteelRWood,blocks,Block,,"Декор Сталь - Бронированная деревянный",,,,
decorSteelRWoodMetal,blocks,Block,,"Декор стали - Металл Усиленный деревянный",,,,
decorSteelScrapIron,blocks,Block,,"Декор стали - металолом",,,,
decorSteelCobblestone,blocks,Block,,"Декор Сталь - Булыжник",,,,
decorSteelFlagstone,blocks,Block,,"Декор Сталь - Flagstone",,,,
decorSteelConcrete,blocks,Block,,"Декор Сталь - Бетон",,,,
decorSteelRConcrete,blocks,Block,,"Декор Сталь - железобетон",,,,
decorSteelConcreteBricks,blocks,Block,,"Декор Сталь - Бетон Кирпич",,,,
decorSteelBricks,blocks,Block,,"Декор Сталь - Кирпич",,,,
decorSteelDarkConcrete,blocks,Block,,"Декор стали - черный Бетон",,,,
peculiarTaste,buffs,Buff,,"Свой Вкус",,,,
peculiarTasteDesc,buffs,Buff,,"Вы не уверены, что вы только что съели, но это не вкус как курица.",,,,
peculiarTasteTooltip,buffs,Buff,,"Своеобразный вкус ...",,,,
mysteryMeat,items,Item,,"Тайна Мясо",,,,
mysteryMeatDesc,items,Item,,"Это не пахнет ужасно, но вы не знаете, сколько веры вы должны положить в хот-рода.",,,,
mysteryMeatCrafted,items,Item,,"Тайна Мясо",,,,
mysteryMeatCraftedDesc,items,Item,,"Это Приобрел вкус ...",,,,
bagChips,items,Item,,"Пакетик чипсов",,,,
bagChipsDesc,items,Item,,"Мешок хрустящих соленых чипсов.",,,,
bagChipsHot,items,Item,,"Мешок пряных чипсов",,,,
bagChipsHotDesc,items,Item,,"Мешок хрустящих соленых чипсов. Они горячие и лучше всего есть с любимым напитком в готовом.",,,,
candybarDesc,items,Item,,"В то время как не является здоровым это вкусно и приятно немного лечить.",,,,
ramenNoodles,items,Item,,"Спагетти рамен",,,,
ramenNoodlesDesc,items,Item,,"Мешок лапши рамэн. Они сохранили многие студенты живы в суровые времена.",,,,
bowlRamenNoodles,items,Item,,"Чаша Ramen",,,,
bowlRamenNoodlesDesc,items,Item,,"Хорошая теплая миска лапши рамэн. Стыд у вас нет крекеры.",,,,
charcoalChips,items,Item,,"Древесный уголь Щепа",,,,
charcoalChipsDesc,items,Item,,"Они служат преимущественно для фильтрации воды, если вы знали, как это сделать.",,,,
scytheDesc,items,Item Melee,,"То, что когда-то был простой инструмент для ведения сельского хозяйства теперь отличный зомби-убийцы. Отпирание планировочного отвала оружия.",,,,
paperRack,items,Item,,"Стойка для бумаги",,,,
paperRackDesc,items,Item,,"Этот инструмент может быть использован в инструментальных средствах для изготовления бумаги.",,,,
merchantOrderAmmoDesc,items,Item,,"Этот порядок отгрузки содержит 30 боеприпасов выбранного типа.",,,,
merchantOrder9MM,items,Item,,"Торговец Order - 9MM Пули",,,,
merchantOrder10MM,items,Item,,"Торговец Order - 10MM Пули",,,,
merchantOrder762MM,items,Item,,"Торговец Order - 762мм Пули",,,,
merchantOrder44MagBullet,items,Item,,"Торговец Order - 44Mag Пули",,,,
merchantOrderShotgunShell,items,Item,,"Торговец Order - патроны для дробовика",,,,
merchantOrderArrows,items,Item,,"Торговец Order - Стрелки",,,,
merchantOrderBolts,items,Item,,"Торговец Заказать - Арбалет  Болты",,,,
merchantOrderWeaponDesc,items,Item,,"Этот порядок груз содержит выбранное оружие.",,,,
merchantOrderPistol,items,Item,,"Торговец заказа - Пистолет",,,,
merchantOrder44Magnum,items,Item,,"Торговец заказа - 44 Magnum",,,,
merchantOrderPumpShotgun,items,Item,,"Торговец заказа - Насос с дробовиком",,,,
merchantOrderSawedOffShotgun,items,Item,,"Торговец Order - обрез",,,,
merchantOrderSMG,items,Item,,"Торговец Order - SMG",,,,
merchantOrderAssaultRifle,items,Item,,"Торговец Order - Штурмовая винтовка",,,,
merchantOrderSniperRifle,items,Item,,"Торговец Order - Снайперская винтовка",,,,
merchantOrderHuntingRifle,items,Item,,"Торговец Order - охотничье ружье",,,,
merchantOrderBow,items,Item,,"Торговец заказа - Лук",,,,
