Key,Source,Context,Changes,English,French,German,Klingon,Spanish
harvestTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ÜCÚOÅÓÒÝÑTE ÒATOÄKÝ ÜÒ KOCTÜ ÜÅÜ XOÅOØHOE OPÝÆÜE ØÅ¥ CH¥TÜ¥ ½KÝP¾ C ÆÜBOTHOÕO Ü ÚOÅÝÄEHÜ¥ ØPÝÕÜX PECÝPCOB. TAKÜM ÆE CÚOCOÁOM C ÚOMO¼Ó¶ PAÒBOØHOÕO KÅ¶ÄA MOÆHO PAÒÁÜPATÓ MA½ÜH¾ ÜÅÜ MEXAHÜÄECKÜE ÚPEØMET¾. ØÅ¥ TOÕO, ÄTOÁ¾ ØOÁ¾BATÓ ÁOÅÓ½E PECÝPCOB, ÜCÚOÅÓÒÝÑTE ÜHCTPÝMEHT¾ ÅÝÄ½EÕO KAÄECTBA.",,,,
harvestTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,ØOÁ¾ÄA PECÝPCOB,,,,
forgeTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"KÝÒHÜÇ¾ ÜCÚOÅÓÒÝ¶TC¥ ØÅ¥ ÚÅABKÜ METAÅÅOB Ü PECÝPCOB, ÜCÚOÅÓÒÝEM¾X ØÅ¥ ÁOÅÓ½ÜHCTBA PEÇEÚTOB. PEÇEÚT¾ MOÕÝT Á¾TÓ ÜÒÕOTOBÅEH¾ TOÅÓKO B KÝÒHÜÇE ÜÒ ÚEPEÚÅABÅEHH¾X PECÝPCOB, A HE ÜÒ BA½EÕO ÜHBEHTAP¥. OTKPOÑTE ÁOÅÓ½Ë PEÇEÚTOB, ØOÁABÜB HAKOBAÅÓH¶, ½TAHÕEHÇÜPKÝÅÓ ÜÅÜ HAÁOP ÜHCTPÝMEHTOB.",,,,
forgeTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,KÝÒHÜÇ¾,,,,
campfireTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"KOCTP¾ ÜCÚOÅÓÒÝ¶TC¥ ØÅ¥ OÁOÕPEBA, ÚPÜÕOTOBÅEHÜ¥ ÚÜ¼Ü, OÄÜCTKE BOØ¾ Ü ØÅ¥ XÜMÜÜ. B¾ ØOÅÆH¾ ÚOMECTÜTÓ ØPEBECÜHÝ ÜÅÜ ÕOP¥¼ÜE OÁÖEKT¾ B CÅOT¾ «TOÚÅÜBO», ÄTOÁ¾ ÜCÚOÅÓÒOBATÓ EÕO. ÜÒÕOTABÅÜBAÑTE ÁOÅÓ½E PEÇEÚTOB B KOCTPE, ØOÁABÜB KACTP¶Å¶, ÕPÜÅÓ ÜÅÜ MEHÒÝPKÝ B CÅOT¾ «ÚOCÝØA».",,,,
campfireTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,KOCTP¾,,,,
bedrollTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ÚOCÅE PAÒME¼EHÜ¥ CÚAÅÓHOÕO ME½KA B¾ ÝBÜØETE ÜKOHKÝ KPOBATÜ HA KOMÚACE Ü KAPTE. ÙTO ÚOMOÆET BAM HE ÒAÁÅÝØÜTÓC¥ ÚO ØOPOÕE ØOMOÑ Ü ÁÝØET B KAÄECTBE TOÄKÜ BOÒPOÆØEHÜ¥ B CÅÝÄAE CMEPTÜ. B¾ MOÆETE ÜMETÓ TOÅÓKO OØÜH AKTÜBH¾Ñ CÚAÅÓH¾Ñ ME½OK, ÚOÙTOMÝ ÚOCÅEØHÜÑ PAÒME¼ËHH¾Ñ CÚAÅÓH¾Ñ ME½OK ÁÝØET CTAHOBÜTÓC¥ AKTÜBH¾M CÚAÅÓH¾M ME½KOM.",,,,
bedrollTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,CÚAÅÓH¾Ñ ME½OK,,,,
workbenchTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"BEPCTAK HE TOÅÓKO COØEPÆÜT BCE PEÇEÚT¾ P¶KÒAKA, HO TAKÆE ØAËT ØOCTÝÚ K ÜÒÕOTOBÅEHÜ¶ ÁOÅÓ½EÕO KOÅÜÄCTBA ÚPEØMETOB. B¾ MOÆETE B¾CTABÜTÓ OÄEPEØÓ Ü ÝÑTÜ, OCTABÅ¥¥ CBO¶ OCHOBHÝ¶ OÄEPEØÓ ØÅ¥ ÜÒÕOTOBÅEHÜ¥ CBOÁOØHOÑ ØÅ¥ ÜCÚOÅÓÒOBAHÜ¥. B¾ TAKÆE MOÆETE OÁÖEØÜH¥TÓ OØÜHAKOB¾E ÄACTÜ ÚPEØMETOB ØÅ¥ ÜÒÕOTOBÅEHÜ¥ ÁOÅEE ÅÝÄ½EÕO KAÄECTBA. PAÁOÄÜE CTAHÇÜÜ MOÕÝT Á¾TÓ PAÒOÁPAH¾ C ÚOMO¼Ó¶ PAÒBOØHOÕO KÅ¶ÄA Ü ÚEPEME¼EH¾ B ØPÝÕOE MECTO.",,,,
workbenchTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,BEPCTAK,,,,
cementMixerTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ÁETOHOME½AÅKA MOÆET ÜÒÕOTABÅÜBATÓ ÁETOH Ü AC®AÅÓT, C ÚOMO¼Ó¶ KOTOP¾X MOÆHO ÝCÜÅÜTÓ OCHOBAHÜE CTEH, A TAKÆE MOÆET ÜÒMEÅÄATÓ KAMHÜ ØO ÚECKA. PAÁOÄÜE CTAHÇÜÜ MOÕÝT Á¾TÓ PAÒOÁPAH¾ C ÚOMO¼Ó¶ PAÒBOØHOÕO KÅ¶ÄA Ü ÚEPEME¼EH¾ B ØPÝÕOE MECTO.",,,,
cementMixerTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,ÁETOHOME½AÅKA,,,,
chemistryStationTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ÅAÁOPATOPÜ¥ ÚOÒBOÅ¥ET BAM ÜÒÕOTABÅÜBATÓ ØOÚOÅHÜTEÅÓH¾E XÜMÜÄECKÜE BE¼ECTBA, ÆÜØKOCTÜ Ü COEØÜHEHÜ¥. A HEKOTOP¾E PEÇEÚT¾, ØOCTÝÚH¾E B KOCTPE, B ÅAÁOPATOPÜÜ TPEÁÝ¶T MEHÓ½E PECÝPCOB. PAÁOÄÜE CTAHÇÜÜ MOÕÝT Á¾TÓ PAÒOÁPAH¾ C ÚOMO¼Ó¶ PAÒBOØHOÕO KÅ¶ÄA Ü ÚEPEME¼EH¾ B ØPÝÕOE MECTO.",,,,
chemistryStationTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,ÅAÁOPATOPÜ¥,,,,
alternateAmmoTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"HEKOTOP¾E BÜØ¾ OPÝÆÜ¥ ÜME¶T ÁOÅEE OØHOÕO TÜÚA ÁOEÚPÜÚACOB. ÝØEPÆÜBAÑTE KÅABÜ½Ý «ÚEPEÒAP¥ØKA», ÄTOÁ¾ ÚPOCMOTPETÓ Ü ÒAP¥ØÜTÓ BOÒMOÆH¾E TÜÚ¾ ÁOEÚPÜÚACOB.",,,,
alternateAmmoTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,AÅÓTEPHATÜBH¾E ÁOEÚPÜÚAC¾,,,,
augmentGunsTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"K OPÝÆÜ¶ MOÆET Á¾TÓ ÚPÜKPEÚÅËH ®OHAPÜK ÚOCÅE ÜÒÝÄEHÜ¥ PEÇEÚTA ÙTOÕO OPÝÆÜ¥. ÚPÜKPEÚÜTÓ EÕO MOÆHO, B¾ÁPAB OPÝÆÜE B CBOËM ÜHBEHTAPE Ü HAÆAB KHOÚKÝ «COÁPATÓ», ÚOCÅE ÄEÕO ÚEPETA¼ÜTÓ ®OHAPÜK B CÅOT. ÙTÜ PEÇEÚT¾ HE ÁÝØÝT OTOÁPAÆATÓC¥ B MEH¶ «PEMECÅO».",,,,
augmentGunsTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,OÁBEC OPÝÆÜ¥,,,,
farmingTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ØEPÆA B PÝKAX MOT¾ÕÝ, HAÆMÜTE KÅABÜ½Ý BTOPÜÄHOÕO ØEÑCTBÜ¥, ÄTOÁ¾ BCÚAXATÓ ÒEMÅ¶. ÚOCÅE ÙTOÕO MOÆHO CAÆATÓ CEMEHA, BÒ¥B ÜX B PÝKÜ Ü ÜCÚOÅÓÒÝ¥ KÅABÜ½Ý BTOPÜÄHOÕO ØEÑCTBÜ¥. ÝØOÁPÜTE BCÚAXAHHÝ¶ ÒEMÅ¶ ÚPÜ ÚOMO¼Ü MOT¾ÕÜ Ü ÝØOÁPEHÜ¥, ÄTOÁ¾ CØEÅATÓ ÒEMÅ¶ ÚÅOØOPOØHOÑ, ÄTO ÚOÒBOÅÜT COÁÜPATÓ ÁOÅÓ½E ÝPOÆA¥ C PACTEHÜÑ.",,,,
farmingTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,CEÅÓCKOE XOÒ¥ÑCTBO,,,,
firstAidTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ØÅ¥ ÅEÄEHÜ¥ ÜÅÜ OCTAHOBKÜ KPOBOTEÄEHÜ¥ ÜCÚOÅÓÒÝ¶TC¥ ÁÜHT¾, MEØÜÇÜHCKÜE ÁÜHT¾ ÜÅÜ ÚAKET¾ KPOBÜ ÚÝTËM HAÆAHÜ¥ KÅABÜ½Ü OCHOBHOÕO ØEÑCTBÜ¥. ÅEÄÜTE ØPÝÕÜX, ÜCÚOÅÓÒÝ¥ KÅABÜ½Ý BTOPÜÄHOÕO ØEÑCTBÜ¥.",,,,
firstAidTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,ÚEPBA¥ ÚOMO¼Ó,,,,
waterTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"B¾ MOÆETE ÚÜTÓ BOØÝ ÜÒ PEK Ü OÒËP ÕOÅ¾MÜ PÝKAMÜ, ÜCÚOÅÓÒÝ¥ KÅABÜ½Ý BTOPÜÄHOÕO ØEÑCTBÜ¥. ÁÝØÓTE OCTOPOÆH¾, ÙTA BOØA ÒAÕP¥ÒHEHA, Ü B¾ PÜCKÝETE ÒAPAÒÜTÓC¥ ØÜÒEHTEPÜEÑ. ÅÝÄ½E ÚPOKÜÚ¥TÜTÓ BOØÝ, KOTOPÝ¶ MOÆHO HAÁPATÓ B ÚÝCTÝ¶ KOHCEPBÝ ÜÅÜ ÁÝT¾ÅKÝ ÜÒ BOØOËMA, HAÆAB KÅABÜ½Ý BTOPÜÄHOÕO ØEÑCTBÜ¥.",,,,
waterTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,BOØA,,,,
hotWeatherTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ECÅÜ B¾ ÚEPEÕPEÅÜCÓ, TO MOÆETE PAÒØETÓC¥ ÜÅÜ HOCÜTÓ ÚPEØMET¾ TOÅÓKO C OTPÜÇATEÅÓH¾MÜ ÒHAÄEHÜ¥MÜ ÝTEÚÅEHÜ¥, TAKÜE KAK, ½Å¥ÚÝ ÜÒ BOÅOKOH ÜÅÜ ÁAHØAHÝ. BC¥ OØEÆØA ÜMEET ÚOÅOÆÜTEÅÓH¾E Ü OTPÜÇATEÅÓH¾E ÒHAÄEHÜ¥ ÝTEÚÅEHÜ¥, KOTOP¾E B¾ MOÆETE ÝBÜØETÓ, ÜÒÝÄÜB ÚPEØMET. B¾ TAKÆE MOÆETE ÚPOMOKHÝTÓ, ÚÜTÓ ÆÜØKOCTÜ, TAKÜE KAK KPACH¾Ñ ÄAÑ, OCTABATÓC¥ B TEHÜ ÜÅÜ ÝKP¾TÜÜ Ü HE CTO¥TÓ P¥ØOM C OTKP¾T¾M OÕHËM. Ü, HAKOHEÇ, HE ØEÅATÓ TO, ÄTO ÚOTPEÁÅ¥ET B¾HOCÅÜBOCTÓ, ÄTO COÕPEBAET ÜÕPOKA.",,,,
hotWeatherTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,ÆAPKA¥ ÚOÕOØA,,,,
coldWeatherTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ECÅÜ BAM XOÅOØHO, B¾ MOÆETE HAØETÓ ÁOÅÓ½E OØEÆØ¾ ÜÅÜ HOCÜTÓ ÚPEØMET¾ TOÅÓKO C ÚOÅOÆÜTEÅÓH¾MÜ ÒHAÄHÜ¥MÜ ÝTEÚÅEHÜ¥, TAKÜE KAK ÚÝXOBÜK. BC¥ OØEÆØA ÜMEET ÚOÅOÆÜTEÅÓH¾E Ü OTPÜÇATEÅÓH¾E ÒHAÄEHÜ¥ ÝTEÚÅEHÜ¥, KOTOP¾E B¾ MOÆETE ÝBÜØETÓ, ÜÒÝÄÜB ÚPEØMET. B¾ TAKÆE MOÆETE CTO¥TÓ BOÒÅE KOCTPOB, HAXOØÜTÓC¥ B ÚOME¼EHÜÜ, ÚÜTÓ KO®E, OCTABATÓC¥ CÝXÜM Ü MEH¥TÓ OØEÆØÝ, KOTOPA¥ ÜMEET OTPÜÇATEÅÓH¾E ÒHAÄHÜ¥ ÝTEÚÅEHÜ¥. Ü, HAKOHEÇ, ØEÅATÓ ÄTO-HÜÁÝØÓ, ÄTO ÚOTPEÁÅ¥ET B¾HOCÅÜBOCTÓ, ÄTO COÕPEBAET ÜÕPOKA.",,,,
coldWeatherTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,XOÅOØHA¥ ÚOÕOØA,,,,
traderTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"TOPÕOBÇ¾ MOÕÝT Á¾TÓ HAÑØEH¾ ÚO BCEMÝ MÜPÝ B ÚOCEÅEHÜ¥X «ÁEÅA¥ PEKA», ÚOMEÄEHH¾X ®ÅAÕOM Ü B¾BECKOÑ «ØÆOÙÅ TPÙÑTOP». ÚPEØMET¾ MOÕÝT Á¾TÓ KÝÚÅEH¾ Ü ÚPOØAH¾ ÒA MOHET¾ «ÕEPÇOÕ». B¾ MOÆETE ÚOCMOTPETÓ BA½ KAÚÜTAÅ B ÚPABOM BEPXHEM ÝÕÅÝ ÜHBEHTAP¥. TOPÕOBÇ¾ ÚEPÜOØÜÄECKÜ ÚOÚOÅH¥¶T ÒAÚAC¾ TOBAPOB. Ý HÜX TAKÆE ECTÓ ÒAHAÄKA, ÜÒ KOTOPOÑ OHÜ ÚPEØÅAÕA¶T OCOÁ¾E TOBAP¾, KOTOP¾E OCHOB¾BA¶TC¥ HA BA½ÜX ÝPOBHE Ü HAB¾KAX. HEKOTOP¾E ÚPEØMET¾ MOÕÝT Á¾TÓ KÝÚÅEH¾ Ü ÚPOØAH¾ ÚAÄKAMÜ. TOPÕOBÇ¾ PAÁOTA¶T OT PACCBETA ØO ÒAKATA. BÅOÆÜTE OÄKÜ B HAB¾KÜ «ÁAPTEP» Ü «ÒAHAÄKA», ØÅ¥ ÝÅÝÄ½EHÜ¥ TOPÕOBÅÜ.",,,,
traderTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,TOPÕOBÇ¾,,,,
vendingMachineTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"CÝ¼ECTBÝET TPÜ TÜÚA TOPÕOB¾X ABTOMATOB: ABTOMAT¾ ÚO ÚPOØAÆE HAÚÜTKOB MOÆHO HAÑTÜ B MAÕAÒÜHAX, APEHØÝEM¾E TOPÕOB¾E ABTOMAT¾ - B ÚOCEÅEHÜ¥X TOPÕOBÇEB, A ÚPÜHAØÅEÆA¼ÜE ÜÕPOKÝ TOPÕOB¾E ABTOMAT¾ MOÕÝT Á¾TÓ ÚPÜOÁPETEH¾ TOÅÓKO Ý TOPÕOBÇEB B ÜX ÒAHAÄKE. BCE TOPÕOB¾E ABTOMAT¾ ÜCÚOÅÓÒÝ¶T MOHET¾ «ÕEPÇOÕ», KOTOP¾E MOÆHO HAÑTÜ B MÜPE ÜÅÜ ÚOÅÝÄÜTÓ, ÚPOØABA¥ ÚPEØMET¾ TOPÕOBÇAM. B¾ MOÆETE ÚOCMOTPETÓ BA½ KAÚÜTAÅ B ÚPABOM BEPXHEM ÝÕÅÝ ÜHBEHTAP¥. HEÜÕPOB¾E ÚEPCOHAÆÜ MOÕÝT ÚOKÝÚATÓ ÚPEØMET¾ ÜÒ APEHØOBAHH¾X BAMÜ TOPÕOB¾X ABTOMATOB, ÚOÙTOMÝ MÝØP¾M PE½EHÜEM ÁÝØET PAÒME¼ATÓ HEHÝÆH¾E ÚPEØMET¾ ÚO HEB¾COKOÑ ÇEHE.",,,,
vendingMachineTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,TOPÕOB¾E ABTOMAT¾,,,,
treasureMapTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"KAPT¾ COKPOBÜ¼ MOÕÝT ÚPÜBECTÜ K TAÑHÜKAM, COØEPÆA¼ÜM XOPO½Ý¶ ØOÁ¾ÄÝ. ECÅÜ B¾ ÚPOÄÜTAÅÜ Ü ÚPÜH¥ÅÜ ÒAØAHÜE KAPT¾ COKPOBÜ¼, OHO ÁÝØET OTMEÄHO HA BA½ÜX KOMÚACE Ü KAPTE ÜKOHKOÑ COKPOBÜ¼. CÅEØÜTE ÒA ÙTOÑ ÜKOHKOÑ, OHA HAÄHËT MÜÕATÓ, KOÕØA B¾ ÚPÜÁÅÜÒÜTECÓ ØOCTATOÄHO ÁÅÜÒKO. ÝÁEØÜTECÓ, ÄTO B¾ KOÚAETE B HÝÆHOM MECTE ÚPÜ MEÕA¶¼EÑ KPACH¾M ÜKOHKE HA KOMÚACE. TAÑHÜK OÁ¾ÄHO ÒAKOÚAH HA ÕÅÝÁÜHE 2-3 METPOB. BÅOÆÜTE OÄKÜ B HAB¾K «OXOTHÜK ÒA COKPOBÜ¼AMÜ», ÄTOÁ¾ OÁÅEÕÄÜTÓ ÚOÜCK COKPOBÜ¼.",,,,
treasureMapTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,KAPT¾ COKPOBÜ¼,,,,
miningTip,,Popup Tip,,"BO BCEX ÁÜOMAX ECTÓ ÆEÅEÒHA¥ PÝØA Ü C HEÁOÅÓ½ÜM ½AHCOM OCTAÅÓH¾E PÝØ¾. KAÆØ¾Ñ ÁÜOM ÜMEET ÚPEOÁÅAØA¶¼Ý¶ PÝØÝ, KOTOPÝ¶ MOÆHO ÝBÜØETÓ HEÁOÅÓ½ÜMÜ KÝÄKAMÜ HA ÚOBEPXHOCTÜ, ÄTO OÒHAÄAET, ÄTO ÙTOÑ PÝØ¾ MHOÕO OKOÅO KOPEHHOÑ ÚOPOØ¾. OCOÁ¾E PÝØ¾ COÕÅACHO ÁÜOMÝ: HÜTPAT - CHEÆH¾Ñ Ü ÚÝCTO½Ó, CBÜHEÇ - KÅEHOB¾Ñ Ü COCHOB¾Ñ ÅECA, ÝÕOÅÓ - PABHÜH¾ Ü CÕOPEB½ÜÑ ÅEC, ÕOP¶ÄÜÑ CÅAHEÇ - ÚÝCT¾H¥. B¾ TAKÆE MOÆETE ÜCKATÓ CBETÅO-KOPÜÄHEB¾E Ú¥THA ÕPABÜ¥ HA ÒEMÅE ÜÅÜ KAPTE Ü KOÚATÓ TAM, ÄTOÁ¾ HAÑTÜ PECÝPCH¾E ÆÜÅ¾. ÕÅÜHA B¾ÕÅ¥ØÜT KAK CPEØHE-KOPÜÄHEB¾E Ú¥THA HA ÚOBEPXHOCTÜ.",,,,
miningTip_title,,Popup Tip,,ÕOPHOE ØEÅO,,,,
quest_BasicSurvival_offer,,Quest Info,KeyCon KgNone,"Dear Friend,\nAs you know the wasteland can be an unforgiving place and from our observations you look like you could use some help. Here’s a little guide to help a newcomer survive.  Think of it as our little initiation. Complete it to our liking and we just might take in a new citizen. The White River Settlement, it’s real and it’s safe.\n\n Good Luck Noah","Camarade,\nComme tu le sais, les terres désolées peuvent être impitoyables et tu sembles avoir besoin d'aide. Voici un petit guide pratique pour les nouveaux survivants.  Vois ça comme une sorte d'initiation. Débrouille-toi comme il faut et tu rejoindras peut-être bien nos rangs. Le hameau de la Rivière blanche existe, et il est sûr.\n\n Bonne chance, Noah","Lieber Freund!\nWie du weißt, kann das Ödland gnadenlos sein. Wir haben dich beobachtet, und du siehst aus, als könntest du etwas Hilfe gebrauchen. Hier hast du eine kleine Anleitung, die Neuankömmlingen beim Überleben hilft.  Betrachte es als eine Art Aufnahmeritual. Schließe es zu unserer Zufriedenheit ab und vielleicht nehmen wir einen neuen Bürger auf. Die Siedlung von White River gibt es wirklich und sie ist sicher.\n\n Viel Glück! Noah",,"Querido/a amigo/a:\nComo bien sabes, el páramo puede ser un sitio peligroso y todo parece indicar que necesitas una mano. Toma, esta pequeña guía puede ayudar a sobrevivir a los recién llegados.  Considérala una pequeña iniciación. Complétala como se indica y puede que te aceptemos como un nuevo ciudadano. El asentamiento Río Blanco es real y seguro.\n\n Buena suerte, Noah."
tutorialTipQuest01Console,,Popup Tip,KeyCon KgNone,You've discovered a mysterious note. Read it by pressing {0} while the note is equipped or by using the read action when examining the note.,"Vous avez trouvé un étrange message. Lisez-le en appuyant sur {0} après l'avoir équipé, ou grâce à l'action de lecture lorsque vous l'examinez.","Du hast eine geheimnisvolle Notiz entdeckt. Lies sie durch Drücken von {0}, während die Notiz ausgerüstet ist; oder benutze die Lesen-Aktion, wenn du die Notiz untersuchst.",,"Descubriste una nota misteriosa. Para leerla, presiona {0} mientras tengas equipada la nota o usando la acción de leer cuando la investigues."
tutorialTipQuest01_console,,Quest Info,KeyCon KgNone,"Dear Friend,\nThe wasteland can be an unforgiving place, and you look like you could use some help. Enclosed is a short guide to help you survive. If you complete it, we just might take in a new citizen. The White River Settlement, it's real and it's safe.\n ÝØAÄÜ, HOÑ","Camarade,\nCes terres désolées sont sans merci et je pense que tu vas avoir besoin d'aide. Tu trouveras ci-joint un petit guide de survie. Si tu te débrouilles bien, tu rejoindras peut-être nos rangs. Le hameau de la Rivière blanche existe, et il est sûr.\nBonne chance, Noah","Lieber Freund!\nDas Ödland kann gnadenlos sein und du siehst aus, als könntest du etwas Hilfe gebrauchen. Anbei findest du eine kurze Anleitung, die dir beim Überleben hilft. Wenn du sie abschließt, nehmen wir vielleicht einen neuen Bürger auf. Die Siedlung von White River gibt es wirklich und sie ist sicher.\n Viel Glück! Noah",,"Querido/a amigo/a:\nEl páramo puede ser un sitio peligroso y parece que necesitas una mano. Encontrarás una pequeña guía adjunta para ayudarte a sobrevivir. Si la completas, puede que te aceptemos como un nuevo ciudadano. El asentamiento Río Blanco es real y seguro.\nBuena suerte, Noah."
tutorialTipQuest02_console,,Popup Tip,KeyCon KgNone,"Basic Survival is your active quest. The quest's status is displayed on the Objective Tracker in the top right of the screen. For more information on quests, access your Inventory and navigate to the Quests menu.","La quête « Les bases de la survie » est active. Le statut de la quête s'affiche dans le suivi des objectifs, en haut à droite de l'écran. Pour plus d'informations sur les quêtes, accédez à votre inventaire et ouvrez le menu des quêtes.","„Das 1x1 des Überlebens“ ist deine aktive Quest. Der Status der Quest ist oben rechts über den Ziel-Tracker einsehbar. Öffne dein Inventar und dann das Quest-Menü, um mehr über Quests zu erfahren.",,"Tu misión activa es Supervivencia básica. El estado de la misión se muestra en el indicador de objetivos, en la parte superior derecha de la pantalla. Accede a tu Inventario y navega por el menú Misiones para obtener más información sobre éstas."
tutorialTipQuest02_button_console,,Popup Tip,KeyCon KgNone,Basic Survival is your active quest. The quest's status is displayed on the Objective Tracker in the top right of the screen. For more information on quests access your Inventory {0} and navigate to the Quests menu {1}.,"La quête « Les bases de la survie » est active. Le statut de la quête s'affiche dans le suivi des objectifs, en haut à droite de l'écran. Pour plus d'informations sur les quêtes, accédez à votre inventaire {0} et ouvrez le menu des quêtes {1}.","„Das 1x1 des Überlebens“ ist deine aktive Quest. Der Status der Quest ist oben rechts über den Ziel-Tracker einsehbar. Öffne dein Inventar {0} und dann das Quest-Menü {1}, um mehr über Quests zu erfahren.",,"Tu misión activa es Supervivencia básica. El estado de la misión se muestra en el indicador de objetivos, en la parte superior derecha de la pantalla. Accede a tu Inventario {0} y navega por el menú Misiones {1} para obtener más información sobre estas."
tutorialTipQuest03_console,,Popup Tip,KeyCon KgNone,"You've earned a Skill Point for completing the Basic Survival Quest. Spend it by accessing your Inventory and navigating to the Skills menu, then highlight the desired Skill or Perk and purchase it.","Vous avez gagné un point de compétence en terminant la quête « Les bases de la survie ». Pour le dépenser, accédez à votre inventaire et ouvrez le menu des compétences, puis sélectionnez la compétence ou l'avantage de votre choix et procédez à l'achat.","Für den Abschluss der Quest „Das 1x1 des Überlebens“ hast du einen Fertigkeitspunkt erhalten. Verwende ihn über das Fertigkeiten-Menü in deinem Inventar, indem du dort die gewünschte Fertigkeit oder Eigenschaft auswählst und sie kaufst.",,"Ganaste un Punto de habilidad por completar la misión Supervivencia básica. Para gastarlo, accede a tu Inventario y navega al menú de Habilidades. Luego, selecciona la habilidad o beneficio deseado y cómpralo."
tutorialTipQuest03_button_console,,Popup Tip,KeyCon KgNone,"You've earned a Skill Point for completing the Basic Survival Quest. Spend it by accessing your Inventory {0} and navigate to the Skills menu {1}, then highlight the desired Skill or Perk and Purchase {2} it.","Vous avez gagné un point de compétence en terminant la quête « Les bases de la survie ». Pour le dépenser, accédez à votre inventaire {0} et ouvrez le menu des compétences {1}, puis sélectionnez la compétence ou l'avantage de votre choix et procédez à l'achat {2}.","Für den Abschluss der Quest „Das 1x1 des Überlebens“ hast du einen Fertigkeitspunkt erhalten. Verwende ihn im Inventar {0} über das Fertigkeiten-Menü {1}, indem du dort die gewünschte Fertigkeit oder Eigenschaft auswählst und sie kaufst {2}.",,"Ganaste un Punto de habilidad por completar la misión Supervivencia básica. Para gastarlo, accede a tu Inventario {0} y navega al menú de Habilidades {1}. Luego, selecciona la habilidad o beneficio deseado y cómpralo {2}."
quest_BasicSurvival1_description_console,,Quest Info,KeyCon KgNone,"Craft a Stone Axe to help you defend yourself and gather crafting ingredients. Gather the ingredients by attacking grass, stone, or wood objects. You can also pick up small stones by looking at them and using the Pickup action. \n\nOnce you have the ingredients, access the Inventory and locate Stone Axe in the Basics category of the Crafting window. Craft a Stone Axe.","Fabriquez une hache de pierre pour vous défendre et collecter des composants. Collectez des composants en détruisant de l'herbe, des pierres et des objets en bois. Vous pouvez également ramasser de petites pierres en les regardant et en utilisant l'action de ramasser. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire et cherchez la hache de pierre dans la catégorie de base de la fenêtre de fabrication. Fabriquez une hache de pierre.","Fertige eine Steinaxt, um dich besser zu verteidigen, und sammle Fertigungszutaten dafür. Sammle die Zutaten, indem du Gras, Steine oder Holzobjekte angreifst. Du kannst auch kleine Steine aufheben, indem du sie ansiehst und die Aufheben-Aktion verwendest. \n\nWenn du die Zutaten hast, öffne dein Inventar und wähle im Fertigungs-Fenster in der Kategorie „Grundlagen“ die Steinaxt aus. Fertige eine Steinaxt.",,"Fabrica un hacha de piedra para ayudarte a defenderte y reunir ingredientes para fabricar. Ataca la hierba, piedras u objetos de madera para reunir los ingredientes. También puedes recoger piedras pequeñas si las miras y usas la acción Recoger. \n\nUna vez que tengas los ingredientes, accede al Inventario y localiza el Hacha de piedra en la categoría Básico de la ventana de Fabricación. Fabrica un hacha de piedra."
