Key,Source,Context,Changes,English,French,German,Klingon,Spanish
airDropTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ВЫБРОСКИ ПРИПАСОВ МОГУТ ПРОИСХОДИТЬ ПРИМЕРНО В СЕРЕДИНЕ ДНЯ. СЛУШАЙТЕ САМОЛЁТЫ И ДВИГАЙТЕСЬ В СТОРОНУ ОРАНЖЕВОГО ДЫМА, ЧТОБЫ НАЙТИ СБРОШЕННЫЙ С САМОЛЁТА ЯЩИК. ВЫ ТАКЖЕ МОЖЕТЕ НАЙТИ ЯЩИКИ ПО МЕТКЕ НА ВАШЕЙ КАРТЕ, ЕСЛИ МЕТКА АВИА-ГРУЗОВ ВКЛЮЧНА В НАСТРОЙКАХ.",,,,
airDropTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"АВИА-ГРУЗЫ",,,,
harvestTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ИСПОЛЬЗУЙТЕ ЗАТОЧКУ ИЗ КОСТИ ИЛИ ХОЛОДНОЕ ОРУЖИЕ ДЛЯ СНЯТИЯ ШКУРЫ С ЖИВОТНОГО И ПОЛУЧЕНИЯ ДРУГИХ РЕСУРСОВ. ТАКИМ ЖЕ СПОСОБОМ С ПОМОЩЬЮ РАЗВОДНОГО КЛЮЧА МОЖНО РАЗБИРАТЬ МАШИНЫ ИЛИ МЕХАНИЧЕСКИЕ ПРЕДМЕТЫ. ДЛЯ ТОГО, ЧТОБЫ ДОБЫВАТЬ БОЛЬШЕ РЕСУРСОВ, ИСПОЛЬЗУЙТЕ ИНСТРУМЕНТЫ ЛУЧШЕГО КАЧЕСТВА.",,,,
harvestTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ДОБЫЧА РЕСУРСОВ",,,,
forgeTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"КУЗНИЦЫ ИСПОЛЬЗУЮТСЯ ДЛЯ ПЛАВКИ МЕТАЛЛОВ И РЕСУРСОВ, ИСПОЛЬЗУЕМЫХ ДЛЯ БОЛЬШИНСТВА РЕЦЕПТОВ. РЕЦЕПТЫ МОГУТ БЫТЬ ИЗГОТОВЛЕНЫ ТОЛЬКО В КУЗНИЦЕ ИЗ ПЕРЕПЛАВЛЕННЫХ РЕСУРСОВ, А НЕ ИЗ ВАШЕГО ИНВЕНТАРЯ. ОТКРОЙТЕ БОЛЬШЁ РЕЦЕПТОВ, ДОБАВИВ НАКОВАЛЬНЮ, ШТАНГЕНЦИРКУЛЬ ИЛИ НАБОР ИНСТРУМЕНТОВ.",,,,
forgeTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"КУЗНИЦЫ",,,,
campfireTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"КОСТРЫ ИСПОЛЬЗУЮТСЯ ДЛЯ ОБОГРЕВА, ПРИГОТОВЛЕНИЯ ПИЩИ, ОЧИСТКЕ ВОДЫ И ДЛЯ ХИМИИ. ВЫ ДОЛЖНЫ ПОМЕСТИТЬ ДРЕВЕСИНУ ИЛИ ГОРЯЩИЕ ОБЪЕКТЫ В СЛОТЫ «ТОПЛИВО», ЧТОБЫ ИСПОЛЬЗОВАТЬ ЕГО. ИЗГОТАВЛИВАЙТЕ БОЛЬШЕ РЕЦЕПТОВ В КОСТРЕ, ДОБАВИВ КАСТРЮЛЮ, ГРИЛЬ ИЛИ МЕНЗУРКУ В СЛОТЫ «ПОСУДА».",,,,
campfireTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"КОСТРЫ",,,,
bedrollTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ПОСЛЕ РАЗМЕЩЕНИЯ СПАЛЬНОГО МЕШКА ВЫ УВИДЕТЕ ИКОНКУ КРОВАТИ НА КОМПАСЕ И КАРТЕ. ЭТО ПОМОЖЕТ ВАМ НЕ ЗАБЛУДИТЬСЯ ПО ДОРОГЕ ДОМОЙ И БУДЕТ В КАЧЕСТВЕ ТОЧКИ ВОЗРОЖДЕНИЯ В СЛУЧАЕ СМЕРТИ. ВЫ МОЖЕТЕ ИМЕТЬ ТОЛЬКО ОДИН АКТИВНЫЙ СПАЛЬНЫЙ МЕШОК, ПОЭТОМУ ПОСЛЕДНИЙ РАЗМЕЩЁННЫЙ СПАЛЬНЫЙ МЕШОК БУДЕТ СТАНОВИТЬСЯ АКТИВНЫМ СПАЛЬНЫМ МЕШКОМ.",,,,
bedrollTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"СПАЛЬНЫЙ МЕШОК",,,,
workbenchTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ВЕРСТАК НЕ ТОЛЬКО СОДЕРЖИТ ВСЕ РЕЦЕПТЫ РЮКЗАКА, НО ТАКЖЕ ДАЁТ ДОСТУП К ИЗГОТОВЛЕНИЮ БОЛЬШЕГО КОЛИЧСТВА ПРЕДМЕТОВ. ВЫ МОЖЕТЕ ВЫСТАВИТЬ ОЧЕРЕДЬ И УЙТИ, ОСТАВЛЯЯ СВОЮ ОСНОВНУЮ ОЧЕРЕДЬ ДЛЯ ИЗГОТОВЛЕНИЯ СВОБОДНОЙ ДЛЯ ИСПОЛЬЗОВАНИЯ. ВЫ ТАКЖЕ МОЖЕТЕ ОБЪЕДИНЯТЬ ОДИНАКОВЫЕ ЧАСТИ ПРЕДМЕТОВ ДЛЯ ИЗГОТОВЛЕНИЯ БОЛЕЕ ЛУЧШЕГО КАЧЕСТВА. РАБОЧИЕ СТАНЦИИ МОГУТ БЫТЬ РАЗОБРАНЫ С ПОМОЩЬЮ РАЗВОДНОГО КЛЮЧА И ПЕРЕМЕЩЕНЫ В ДРУГОЕ МЕСТО.",,,,
workbenchTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ВЕРСТАК",,,,
cementMixerTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"БЕТОНОМЕШАЛКА МОЖЕТ ИЗГОТАВЛИВАТЬ БЕТОН И АСФАЛЬТ, С ПОМОЩЬЮ КОТОРЫХ МОЖНО УСИЛИТЬ ОСНОВАНИЕ СТЕН, А ТАКЖЕ МОЖЕТ ИЗМЕЛЧАТЬ КАМНИ ДО ПЕСКА. РАБОЧИЕ СТАНЦИИ МОГУТ БЫТЬ РАЗОБРАНЫ С ПОМОЩЬЮ РАЗВОДНОГО КЛЮЧА И ПЕРЕМЕЩЕНЫ В ДРУГОЕ МЕСТО.",,,,
cementMixerTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"БЕТОНОМЕШАЛКА",,,,
chemistryStationTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ЛАБОРАТОРИЯ ПОЗВОЛЯЕТ ВАМ ИЗГОТАВЛИВАТЬ ДОПОЛНИТЕЛЬНЫЕ ХИМИЧЕСКИЕ ВЕЩЕСТВА, ЖИДКОСТИ И СОЕДИНЕНИЯ. А НЕКОТОРЫЕ РЕЦЕПТЫ, ДОСТУПНЫЕ В КОСТРЕ, В ЛАБОРАТОРИИ ТРЕБУЮТ МЕНЬШЕ РЕСУРСОВ. РАБОЧИЕ СТАНЦИИ МОГУТ БЫТЬ РАЗОБРАНЫ С ПОМОЩЬЮ РАЗВОДНОГО КЛЮЧА И ПЕРЕМЕЩЕНЫ В ДРУГОЕ МЕСТО.",,,,
chemistryStationTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ЛАБОРАТОРИЯ",,,,
alternateAmmoTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"НЕКОТОРЫЕ ВИДЫ ОРУЖИЯ ИМЕЮТ БОЛЕЕ ОДНОГО ТИПА БОЕПРИПАСОВ. УДЕРЖИВАЙТЕ КЛАВИШУ «ПЕРЕЗАРЯДКА», ЧТОБЫ ПРОСМОТРЕТЬ И ЗАРЯДИТЬ ВОЗМОЖНЫЕ ТИПЫ БОЕПРИПАСОВ.",,,,
alternateAmmoTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"АЛЬТЕРНАТИВНЫЕ БОЕПРИПАСЫ",,,,
augmentGunsTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"К ОРУЖИЮ МОЖЕТ БЫТЬ ПРИКРЕПЛЁН ФОНАРИК ПОСЛЕ ИЗУЧЕНИЯ РЕЦЕПТА ЭТОГО ОРУЖИЯ. ПРИКРЕПИТЬ ЕГО МОЖНО, ВЫБРАВ ОРУЖИЕ В СВОЁМ ИНВЕНТАРЕ И НАЖАВ КНОПКУ «СОБРАТЬ», ПОСЛЕ ЧЕГО ПЕРЕТАЩИТЬ ФОНАРИК В СЛОТ. ЭТИ РЕЦЕПТЫ НЕ БУДУТ ОТОБРАЖАТЬСЯ В МЕНЮ «РЕМЕСЛО».",,,,
augmentGunsTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ОБВЕС ОРУЖИЯ",,,,
farmingTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ДЕРЖА В РУКАХ МОТЫГУ, НАЖМИТЕ КЛАВИШУ ВТОРИЧНОГО ДЕЙСТВИЯ, ЧТОБЫ ВСПАХАТЬ ЗЕМЛЮ. ПОСЛЕ ЭТОГО МОЖНО САЖАТЬ СЕМЕНА, ВЗЯВ ИХ В РУКИ И ИСПОЛЬЗУЯ КЛАВИШУ ВТОРИЧНОГО ДЕЙСТВИЯ. УДОБРИТЕ ВСПАХАННУЮ ЗЕМЛЮ ПРИ ПОМОЩИ МОТЫГИ И УДОБРЕНИЯ, ЧТОБЫ СДЕЛАТЬ ЗЕМЛЮ ПЛОДОРОДНОЙ, ЧТО ПОЗВОЛИТ СОБИРАТЬ БОЛЬШЕ УРОЖАЯ С РАСТЕНИЙ.",,,,
farmingTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"СЕЛЬСКОЕ ХОЗЯЙСТВО",,,,
firstAidTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ДЛЯ ЛЕЧЕНИЯ ИЛИ ОСТАНОВКИ КРОВОТЕЧЕНИЯ ИСПОЛЬЗУЮТСЯ БИНТЫ, МЕДИЦИНСКИЕ БИНТЫ ИЛИ ПАКЕТЫ КРОВИ ПУТЁМ НАЖАНИЯ КЛАВИШИ ОСНОВНОГО ДЕЙСТВИЯ. ЛЕЧИТЕ ДРУГИХ, ИСПОЛЬЗУЯ КЛАВИШУ ВТОРИЧНОГО ДЕЙСТВИЯ.",,,,
firstAidTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ПЕРВАЯ ПОМОЩЬ",,,,
waterTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ВЫ МОЖЕТЕ ПИТЬ ВОДУ ИЗ РЕК И ОЗЁР ГОЛЫМИ РУКАМИ, ИСПОЛЬЗУЯ КЛАВИШУ ВТОРИЧНОГО ДЕЙСТВИЯ. БУДЬТЕ ОСТОРОЖНЫ, ЭТА ВОДА ЗАГРЯЗНЕНА, И ВЫ РИСКУЕТЕ ЗАРАЗИТЬСЯ ДИЗЕНТЕРИЕЙ. ЛУЧШЕ ПРОКИПЯТИТЬ ВОДУ, КОТОРУЮ МОЖНО НАБРАТЬ В ПУСТУЮ КОНСЕРВУ ИЛИ БУТЫЛКУ ИЗ ВОДОЁМА, НАЖАВ КЛАВИШУ ВТОРИЧНОГО ДЕЙСТВИЯ.",,,,
waterTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ВОДА",,,,
hotWeatherTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ЕСЛИ ВЫ ПЕРЕГРЕЛИСЬ, ТО МОЖЕТЕ РАЗДЕТЬСЯ ИЛИ НОСИТЬ ПРЕДМЕТЫ ТОЛЬКО С ОТРИЦАТЕЛЬНЫМИ ЗНАЧЕНИЯМИ УТЕПЛЕНИЯ, ТАКИЕ КАК, ШЛЯПУ ИЗ ВОЛОКОН ИЛИ БАНДАНУ. ВСЯ ОДЕЖДА ИМЕЕТ ПОЛОЖИТЕЛЬНЫЕ И ОТРИЦАТЕЛЬНЫЕ ЗНАЧЕНИЯ УТЕПЛЕНИЯ, КОТОРЫЕ ВЫ МОЖЕТЕ УВИДЕТЬ, ИЗУЧИВ ПРЕДМЕТ. ВЫ ТАКЖЕ МОЖЕТЕ ПРОМОКНУТЬ, ПИТЬ ЖИДКОСТИ, ТАКИЕ КАК КРАСНЫЙ ЧАЙ, ОСТАВАТЬСЯ В ТЕНИ ИЛИ УКРЫТИИ И НЕ СТОЯТЬ РЯДОМ С ОТКРЫТЫМ ОГНЁМ. И, НАКОНЕЦ, НЕ ДЕЛАТЬ ТО, ЧТО ПОТРЕБЛЯЕТ ВЫНОСЛИВОСТЬ, ЧТО СОГРЕВАЕТ ИГРОКА.",,,,
hotWeatherTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ЖАРКАЯ ПОГОДА",,,,
coldWeatherTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ЕСЛИ ВАМ ХОЛОДНО, ВЫ МОЖЕТЕ НАДЕТЬ БОЛЬШЕ ОДЕЖДЫ ИЛИ НОСИТЬ ПРЕДМЕТЫ ТОЛЬКО С ПОЛОЖИТЕЛЬНЫМИ ЗНАЧНИЯМИ УТЕПЛЕНИЯ, ТАКИЕ КАК ПУХОВИК. ВСЯ ОДЕЖДА ИМЕЕТ ПОЛОЖИТЕЛЬНЫЕ И ОТРИЦАТЕЛЬНЫЕ ЗНАЧЕНИЯ УТЕПЛЕНИЯ, КОТОРЫЕ ВЫ МОЖЕТЕ УВИДЕТЬ, ИЗУЧИВ ПРЕДМЕТ. ВЫ ТАКЖЕ МОЖЕТЕ СТОЯТЬ ВОЗЛЕ КОСТРОВ, НАХОДИТЬСЯ В ПОМЕЩЕНИИ, ПИТЬ КОФЕ, ОСТАВАТЬСЯ СУХИМ И МЕНЯТЬ ОДЕЖДУ, КОТОРАЯ ИМЕЕТ ОТРИЦАТЕЛЬНЫЕ ЗНАЧНИЯ УТЕПЛЕНИЯ. И, НАКОНЕЦ, ДЕЛАТЬ ЧТО-НИБУДЬ, ЧТО ПОТРЕБЛЯЕТ ВЫНОСЛИВОСТЬ, ЧТО СОГРЕВАЕТ ИГРОКА.",,,,
coldWeatherTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ХОЛОДНАЯ ПОГОДА",,,,
traderTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ТОРГОВЦЫ МОГУТ БЫТЬ НАЙДЕНЫ ПО ВСЕМУ МИРУ В ПОСЕЛЕНИЯХ «БЕЛАЯ РЕКА», ПОМЕЧЕННЫХ ФЛАГОМ И ВЫВЕСКОЙ «ДЖОЭЛ ТРЭЙТОР». ПРЕДМЕТЫ МОГУТ БЫТЬ КУПЛЕНЫ И ПРОДАНЫ ЗА МОНЕТЫ «ГЕРЦОГ». ВЫ МОЖЕТЕ ПОСМОТРЕТЬ ВАШ КАПИТАЛ В ПРАВОМ ВЕРХНЕМ УГЛУ ИНВЕНТАРЯ. ТОРГОВЦЫ ПЕРИОДИЧЕСКИ ПОПОЛНЯЮТ ЗАПАСЫ ТОВАРОВ. У НИХ ТАКЖЕ ЕСТЬ ЗАНАЧКА, ИЗ КОТОРОЙ ОНИ ПРЕДЛАГАЮТ ОСОБЫЕ ТОВАРЫ, КОТОРЫЕ ОСНОВЫВАЮТСЯ НА ВАШИХ УРОВНЕ И НАВЫКАХ. НЕКОТОРЫЕ ПРЕДМЕТЫ МОГУТ БЫТЬ КУПЛЕНЫ И ПРОДАНЫ ПАЧКАМИ. ТОРГОВЦЫ РАБОТАЮТ ОТ РАССВЕТА ДО ЗАКАТА. ВЛОЖИТЕ ОЧКИ В НАВЫКИ «БАРТЕР» И «ЗАНАЧКА», ДЛЯ УЛУЧШЕНИЯ ТОРГОВЛИ.",,,,
traderTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ТОРГОВЦЫ",,,,
vendingMachineTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"СУЩЕСТВУЕТ ТРИ ТИПА ТОРГОВЫХ АВТОМАТОВ: АВТОМАТЫ ПО ПРОДАЖЕ НАПИТКОВ МОЖНО НАЙТИ В МАГАЗИНАХ, АРЕНДУЕМЫЕ ТОРГОВЫЕ АВТОМАТЫ - В ПОСЕЛЕНИЯХ ТОРГОВЦЕВ, А ПРИНАДЛЕЖАЩИЕ ИГРОКУ ТОРГОВЫЕ АВТОМАТЫ МОГУТ БЫТЬ ПРИОБРЕТЕНЫ ТОЛЬКО У ТОРГОВЦЕВ В ИХ ЗАНАЧКЕ. ВСЕ ТОРГОВЫЕ АВТОМАТЫ ИСПОЛЬЗУЮТ МОНЕТЫ «ГЕРЦОГ», КОТОРЫЕ МОЖНО НАЙТИ В МИРЕ ИЛИ ПОЛУЧИТЬ, ПРОДАВАЯ ПРЕДМЕТЫ ТОРГОВЦАМ. ВЫ МОЖЕТЕ ПОСМОТРЕТЬ ВАШ КАПИТАЛ В ПРАВОМ ВЕРХНЕМ УГЛУ ИНВЕНТАРЯ. НЕИГРОВЫЕ ПЕРСОНАЖИ МОГУТ ПОКУПАТЬ ПРЕДМЕТЫ ИЗ АРЕНДОВАННЫХ ВАМИ ТОРГОВЫХ АВТОМАТОВ, ПОЭТОМУ МУДРЫМ РЕШЕНИЕМ БУДЕТ РАЗМЕЩАТЬ НЕНУЖНЫЕ ПРЕДМЕТЫ ПО НЕВЫСОКОЙ ЦЕНЕ.",,,,
vendingMachineTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ТОРГОВЫЕ АВТОМАТЫ",,,,
treasureMapTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"КАРТЫ СОКРОВИЩ МОГУТ ПРИВЕСТИ К ТАЙНИКАМ, СОДЕРЖАЩИМ ХОРОШУЮ ДОБЫЧУ. ЕСЛИ ВЫ ПРОЧИТАЛИ И ПРИНЯЛИ ЗАДАНИЕ КАРТЫ СОКРОВИЩ, ОНО БУДЕТ ОТМЕЧНО НА ВАШИХ КОМПАСЕ И КАРТЕ ИКОНКОЙ СОКРОВИЩ. СЛЕДИТЕ ЗА ЭТОЙ ИКОНКОЙ, ОНА НАЧНЁТ МИГАТЬ, КОГДА ВЫ ПРИБЛИЗИТЕСЬ ДОСТАТОЧНО БЛИЗКО. УБЕДИТЕСЬ, ЧТО ВЫ КОПАЕТЕ В НУЖНОМ МЕСТЕ ПРИ МЕГАЮЩЕЙ КРАСНЫМ ИКОНКЕ НА КОМПАСЕ. ТАЙНИК ОБЫЧНО ЗАКОПАН НА ГЛУБИНЕ 2-3 МЕТРОВ. ВЛОЖИТЕ ОЧКИ В НАВЫК «ОХОТНИК ЗА СОКРОВИЩАМИ», ЧТОБЫ ОБЛЕГЧИТЬ ПОИСК СОКРОВИЩ.",,,,
treasureMapTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"КАРТЫ СОКРОВИЩ",,,,
miningTip,,Popup Tip,,"ВО ВСЕХ БИОМАХ ЕСТЬ ЖЕЛЕЗНАЯ РУДА И С НЕБОЛЬШИМ ШАНСОМ ОСТАЛЬНЫЕ РУДЫ. КАЖДЫЙ БИОМ ИМЕЕТ ПРЕОБЛАДАЮЩУЮ РУДУ, КОТОРУЮ МОЖНО УВИДЕТЬ НЕБОЛЬШИМИ КУЧКАМИ НА ПОВЕРХНОСТИ, ЧТО ОЗНАЧАЕТ, ЧТО ЭТОЙ РУДЫ МНОГО ОКОЛО КОРЕННОЙ ПОРОДЫ. ОСОБЫЕ РУДЫ СОГЛАСНО БИОМУ: НИТРАТ - СНЕЖНЫЙ И ПУСТОШЬ, СВИНЕЦ - КЛЕНОВЫЙ И СОСНОВЫЙ ЛЕСА, УГОЛЬ - РАВНИНЫ И СГОРЕВШИЙ ЛЕС, ГОРЮЧИЙ СЛАНЕЦ - ПУСТЫНЯ. ВЫ ТАКЖЕ МОЖЕТЕ ИСКАТЬ СВЕТЛО-КОРИЧНЕВЫЕ ПЯТНА ГРАВИЯ НА ЗЕМЛЕ ИЛИ КАРТЕ И КОПАТЬ ТАМ, ЧТОБЫ НАЙТИ РЕСУРСНЫЕ ЖИЛЫ. ГЛИНА ВЫГЛЯДИТ КАК СРЕДНЕ-КОРИЧНЕВЫЕ ПЯТНА НА ПОВЕРХНОСТИ.",,,,
miningTip_title,,Popup Tip,,"ГОРНОЕ ДЕЛО",,,,
quest_BasicSurvival_offer,,Quest Info,KeyCon KgNone,"Дорогой друг,\nПУСТОШЬ МОЖЕТ БЫТЬ БЕСПОЩАДНЫМ МЕСТОМ, И ПОХОЖЕ, ЧТО ВАМ МОЖЕТ ПРИГОДИТЬСЯ ЛЮБАЯ ПОМОЩЬ. ЭТО КРАТКОЕ РУКОВОДСТВО ПОМОЖЕТ ВАМ ВЫЖИТЬ. ЕСЛИ ВЫ ЗАВЕРШИТЕ ЕГО, МЫ МОГЛИ БЫ ВЗЯТЬ ВАС В НОВЫЙ ШТАТ. ПОСЕЛЕНИЕ «БЕЛАЯ РЕКА», ОНО СУЩЕСТВУЕТ И БЕЗОПАСНО..\n\n Удачи, Ной",,,,
tutorialTipQuest01Console,,Popup Tip,KeyCon KgNone,"You've discovered a mysterious note. Read it by pressing {0} while the note is equipped or by using the read action when examining the note.",,,,
tutorialTipQuest01_console,,Quest Info,KeyCon KgNone,"Dear Friend,\nThe wasteland can be an unforgiving place, and you look like you could use some help. Enclosed is a short guide to help you survive. If you complete it, we just might take in a new citizen. The White River Settlement, it's real and it's safe.\n Good Luck, Noah",,,,
tutorialTipQuest02_console,,Popup Tip,KeyCon KgNone,"Basic Survival is your active quest. The quest's status is displayed on the Objective Tracker in the top right of the screen. For more information on quests, access your Inventory and navigate to the Quests menu.",,,,
tutorialTipQuest02_button_console,,Popup Tip,KeyCon KgNone,"Basic Survival is your active quest. The quest's status is displayed on the Objective Tracker in the top right of the screen. For more information on quests access your Inventory {0} and navigate to the Quests menu {1}.",,,,
tutorialTipQuest03_console,,Popup Tip,KeyCon EnChanged,"You've earned Skill Points for completing the Basic Survival Quest. Spend them by accessing your Inventory and navigating to the Skills menu, then highlight the desired Skill or Perk and purchase it.",,,,
tutorialTipQuest03_button_console,,Popup Tip,EnChanged,"You've earned Skill Points for completing the Basic Survival Quest. Spend them by accessing your Inventory {0} and navigate to the Skills menu {1}, then highlight the desired Skill or Perk and Purchase {2} it.",,,,
quest_BasicSurvival1_description_console,,Quest Info,KeyCon KgNone,"Craft a Stone Axe to help you defend yourself and gather crafting ingredients. Gather the ingredients by attacking grass, stone, or wood objects. You can also pick up small stones by looking at them and using the Pickup action. \n\nOnce you have the ingredients, access the Inventory and locate Stone Axe in the Basics category of the Crafting window. Craft a Stone Axe.",,,,
quest_BasicSurvival1_description_button_console,,Quest Info,KeyCon KgNone,"Craft a Stone Axe to help you defend yourself and gather crafting ingredients. Gather ingredients by Attacking {0} grass, stone, or wood objects. You can also gather small stones by looking at them and using Pickup {1}. \n\nOnce you have the ingredients, access the Inventory {2} and Select {3} Stone Axe in the Basics category of the Crafting window. Craft {4} a Stone Axe.",,,,
quest_BasicSurvival2_description_console,,Quest Info,KeyCon KgNone,"Craft plant fiber clothing to protect you from damage and keep you warm in cold weather. Gather plant fibers by attacking grass and small plants. \n\nOnce you have the ingredients, access the Inventory and locate the Clothing category of the Crafting window. Craft plant fiber clothing.",,,,
quest_BasicSurvival2_description_button_console,,Quest Info,KeyCon KgNone,"Craft plant fiber clothing to protect you from damage and keep you warm in cold weather. Gather ingredients by Attacking {0} grass and small plants. \n\nOnce you have the ingredients, access the Inventory {1} and Select {2} the Clothing category of the Crafting window. Select {3} and Craft {4} the plant fiber clothing.",,,,
quest_BasicSurvival3_description_console,,Quest Info,KeyCon KgNone,"To wear your plant fiber clothing, access the Inventory and select an article of clothing, then select Wear in the Action window. \n\nOnce dressed, access the Character menu to see the insulation and defense your worn clothing provides in the top left of the Character window.",,,,
quest_BasicSurvival3_description_button_console,,Quest Info,KeyCon KgNone,"To put on your plant fiber clothing, access the Inventory {0}, Select {1} an article of clothing and Wear {2} it. \n\nAccess the Character menu {3} to see the insulation and defense your worn clothing provides in the top left of the Character window.",,,,
quest_BasicSurvival4_description_console,,Quest Info,KeyCon KgNone,"Gather wood by attacking trees or bushes. \n\nOnce you have the ingredients, access the Inventory and locate Wooden Club in the Basics category of the Crafting window. Craft a Wooden Club.",,,,
quest_BasicSurvival4_description_button_console,,Quest Info,KeyCon KgNone,"Gather wood by Attacking {0} trees or bushes. \n\nOnce you have the ingredients, access the Inventory {1} and Select {2} Wooden Club in the Basics category of the Crafting window. Craft {3} a Wooden Club.",,,,
quest_BasicSurvival5_description_console,,Quest Info,KeyCon KgNone,"Now that you have a melee weapon, you could use a ranged weapon. Gather wood, stone, plant fibers and feathers found in bird nests on the ground. \n\nOnce you have the ingredients, access the Basics category of the Crafting window. Craft a Wooden Bow and Arrows.",,,,
quest_BasicSurvival5_description_button_console,,Quest Info,KeyCon KgNone,"Now that you have a melee weapon, you could use a ranged weapon. Gather wood, stone, plant fibers and feathers found in bird nests on the ground. \n\nOnce you have the ingredients, access the Basics category of the Crafting window. Select {0} and Craft {1} a Wooden Bow and Arrows.",,,,
quest_BasicSurvival6_description_console,,Quest Info,KeyCon KgNone,"Gather wood and Craft Wooden Frames from the Basics category of the Crafting window. \n\nPlace Wooden Frames in the world by equipping them and using the secondary action. Upgrade them with a Stone Axe using the secondary action while you have extra wood in your Inventory.",,,,
quest_BasicSurvival6_description_button_console,,Quest Info,KeyCon KgNone,"Gather wood and Craft {0} Wooden Frames from the Basics category of the Crafting window. \n\nFrom your Inventory, Select {1} and Equip {2} the Wooden Frames. Place Wooden Frames in the world with {3}. With extra wood in your inventory you can use {4} with a Stone Axe to upgrade the Wooden Frames.",,,,
quest_BasicSurvival7_description_console,,Quest Info,KeyCon KgNone,"Gather plant fibers and Craft a Bedroll from the Basics category of the Crafting window. \n\nPlace the Bedroll in the world by equipping it and using the secondary action. Once placed a Bed Icon will appear on your Compass, and in your Map menu. This will lead you back to your home and will act as a respawn point if you die.",,,,
quest_BasicSurvival7_description_button_console,,Quest Info,KeyCon KgNone,"Gather plant fibers and Craft {0} a Bedroll from the Basics category of the Crafting window. Select {1} and Equip {2} the Bedroll. \n\nPlace the Bedroll in the world with {3}. Once placed a Bed Icon will appear on your Compass, and in your Map menu. This will lead you back to your home and will act as a respawn point if you die.",,,,
quest_BasicSurvival8_description_console,,Quest Info,KeyCon KgNone,"Gather small stones and Craft a Campfire from the Basics category of the Crafting window. Equip the Campfire and place it in the world using the secondary action. \n\nOnce placed you can use the campfire to warm yourself or cook.",,,,
quest_BasicSurvival8_description_button_console,,Quest Info,KeyCon KgNone,"Gather small stones and Craft {0} a Campfire from the Basics category of the Crafting window. Select {1} and Equip {2} the Campfire, then place it in the world with {3}. \n\nOnce placed you can use the campfire to warm yourself or cook.",,,,
